"mfilter_url_alias_id","path","mfp","alias","language_id","store_id","meta_title","meta_description","meta_keyword","description","h1"
"353","legkovye-shiny","12-[235],13-[55],14-[18]","tyre-size-235-55-r18-vse-shiny-filtering","1","0","Легковые шины  235/55 R18 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  235/55 R18 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  235/55 R18"
"354","legkovye-shiny","12-[245],13-[55],14-[19]","tyre-size-245-55-r19-vse-shiny-filtering","1","0","Легковые шины  245/55 R19 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  245/55 R19 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  245/55 R19"
"355","legkovye-shiny","12-[275],13-[45],14-[21]","tyre-size-275-45-r21-vse-shiny-filtering","1","0","Легковые шины  275/45 R21 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  275/45 R21 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  275/45 R21"
"356","legkovye-shiny","12-[225],13-[65],14-[17]","tyre-size-225-65-r17-vse-shiny-filtering","1","0","Легковые шины  225/65 R17 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  225/65 R17 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  225/65 R17"
"357","legkovye-shiny","12-[215],13-[65],14-[17]","tyre-size-215-65-r17-vse-shiny-filtering","1","0","Легковые шины  215/65 R17 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  215/65 R17 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  215/65 R17"
"358","legkovye-shiny","12-[245],13-[60],14-[18]","tyre-size-245-60-r18-vse-shiny-filtering","1","0","Легковые шины  245/60 R18 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  245/60 R18 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  245/60 R18"
"359","legkovye-shiny","12-[225],13-[55],14-[19]","tyre-size-225-55-r19-vse-shiny-filtering","1","0","Легковые шины  225/55 R19 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  225/55 R19 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  225/55 R19"
"360","legkovye-shiny","12-[265],13-[50],14-[19]","tyre-size-265-50-r19-vse-shiny-filtering","1","0","Легковые шины  265/50 R19 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  265/50 R19 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  265/50 R19"
"361","legkovye-shiny","12-[265],13-[45],14-[21]","tyre-size-265-45-r21-vse-shiny-filtering","1","0","Легковые шины  265/45 R21 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  265/45 R21 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  265/45 R21"
"362","legkovye-shiny","12-[265],13-[70],14-[18]","tyre-size-265-70-r18-vse-shiny-filtering","1","0","Легковые шины  265/70 R18 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  265/70 R18 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  265/70 R18"
"363","legkovye-shiny","12-[275],13-[55],14-[17]","tyre-size-275-55-r17-vse-shiny-filtering","1","0","Легковые шины  275/55 R17 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  275/55 R17 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  275/55 R17"
"364","legkovye-shiny","12-[285],13-[50],14-[20]","tyre-size-285-50-r20-vse-shiny-filtering","1","0","Легковые шины  285/50 R20 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  285/50 R20 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  285/50 R20"
"365","legkovye-shiny","12-[275],13-[50],14-[21]","tyre-size-275-50-r21-vse-shiny-filtering","1","0","Легковые шины  275/50 R21 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  275/50 R21 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  275/50 R21"
"366","legkovye-shiny","12-[275],13-[60],14-[17]","tyre-size-275-60-r17-vse-shiny-filtering","1","0","Легковые шины  275/60 R17 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  275/60 R17 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  275/60 R17"
"367","legkovye-shiny","12-[255],13-[65],14-[16]","tyre-size-255-65-r16-vse-shiny-filtering","1","0","Легковые шины  255/65 R16 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  255/65 R16 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  255/65 R16"
"368","legkovye-shiny","12-[255],13-[70],14-[16]","tyre-size-255-70-r16-vse-shiny-filtering","1","0","Легковые шины  255/70 R16 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  255/70 R16 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  255/70 R16"
"369","legkovye-shiny","12-[255],13-[45],14-[18]","tyre-size-255-45-r18-vse-shiny-filtering","1","0","Легковые шины  255/45 R18 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  255/45 R18 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  255/45 R18"
"370","legkovye-shiny","12-[275],13-[40],14-[18]","tyre-size-275-40-r18-vse-shiny-filtering","1","0","Легковые шины  275/40 R18 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  275/40 R18 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  275/40 R18"
"371","legkovye-shiny","12-[225],13-[70],14-[15]","tyre-size-225-70-r15-vse-shiny-filtering","1","0","Легковые шины  225/70 R15 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  225/70 R15 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  225/70 R15"
"372","legkovye-shiny","12-[235],13-[80],14-[17]","tyre-size-235-80-r17-vse-shiny-filtering","1","0","Легковые шины  235/80 R17 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  235/80 R17 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  235/80 R17"
"373","legkovye-shiny","12-[315],13-[75],14-[16]","tyre-size-315-75-r16-vse-shiny-filtering","1","0","Легковые шины  315/75 R16 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  315/75 R16 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  315/75 R16"
"374","legkovye-shiny","12-[285],13-[65],14-[17]","tyre-size-285-65-r17-vse-shiny-filtering","1","0","Легковые шины  285/65 R17 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  285/65 R17 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  285/65 R17"
"375","legkovye-shiny","12-[275],13-[65],14-[18]","tyre-size-275-65-r18-vse-shiny-filtering","1","0","Легковые шины  275/65 R18 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  275/65 R18 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  275/65 R18"
"376","legkovye-shiny","12-[305],13-[50],14-[20]","tyre-size-305-50-r20-vse-shiny-filtering","1","0","Легковые шины  305/50 R20 купить недорого в СПб с доставкой в интернет-магазине шин и дисков Kypishiny","Легковые шины  305/50 R20 по выгодным ценам в каталоге интернет-магазина Kypishiny с доставкой по Санкт-Петербургу. Телефон: 8 (812) 504-88-53.",NULL,NULL,"Легковые шины  305/50 R20"
